BirdID,TerritoryID,Island,StatusID,Status,FieldPeriodID,PeriodStart,PeriodEnd
3490,27,CN,19701,BrF,116,04/06/2012,30/09/2012
3490,27,CN,20105,BrF,118,22/01/2013,27/02/2013
3490,27,CN,20230,BrF,112,22/01/2012,28/02/2012
3490,27,CN,21463,BrF,122,18/06/2013,30/09/2013
3490,27,CN,22712,BrF,124,19/01/2014,04/03/2014
3490,27,CN,23315,BrF,125,16/06/2014,04/10/2014
3490,27,CN,23872,BrF,139,16/01/2015,05/03/2015
3490,27,CN,24753,BrF,142,22/06/2015,29/09/2015
3490,27,CN,25669,BrF,144,02/02/2016,09/03/2016
3490,27,CN,29238,BrF,159,23/06/2016,19/09/2016
3490,27,CN,29648,BrF,161,07/02/2017,03/03/2017
3490,28,CN,9161,H,37,26/05/2005,11/09/2005
3490,28,CN,22166,ABX,54,11/11/2005,11/12/2005
3497,1,CN,9033,OFL,37,26/05/2005,11/09/2005
3497,1,CN,22096,ABX,54,11/11/2005,11/12/2005
3497,32,CN,13489,BrF,75,12/06/2006,02/09/2006
3497,32,CN,13892,BrF,77,06/01/2007,29/01/2007
3497,32,CN,14275,BrF,90,30/12/2008,03/03/2009
3497,32,CN,14693,BrF,82,14/06/2007,16/09/2007
3497,32,CN,15129,BrF,85,08/01/2008,21/02/2008
3497,32,CN,15663,BrF,87,10/07/2008,07/09/2008
3497,32,CN,16250,BrF,92,08/06/2009,18/09/2009
3497,32,CN,17607,BrF,104,30/06/2010,10/09/2010
3497,32,CN,18047,BrF,105,25/06/2011,02/10/2011
3497,32,CN,19430,BrF,103,12/02/2010,19/03/2010
3497,32,CN,19704,BrF,116,04/06/2012,30/09/2012
3497,32,CN,20115,BrF,118,22/01/2013,27/02/2013
3497,32,CN,20526,BrF,112,22/01/2012,28/02/2012
3497,32,CN,21470,BrF,122,18/06/2013,30/09/2013
3497,32,CN,22722,BrF,124,19/01/2014,04/03/2014
3497,32,CN,23324,BrF,125,16/06/2014,04/10/2014
3497,32,CN,23883,BrF,139,16/01/2015,05/03/2015
3497,32,CN,24766,BrF,142,22/06/2015,29/09/2015
3497,32,CN,25676,BrF,144,02/02/2016,09/03/2016
3497,32,CN,29246,BrF,159,23/06/2016,19/09/2016
3497,32,CN,29654,BrF,161,07/02/2017,03/03/2017
3497,32,CN,30040,BrF,164,21/06/2017,20/09/2017
3497,32,CN,30543,BrF,166,30/01/2018,14/03/2018
3497,32,CN,31122,BrF,167,19/06/2018,22/09/2018
3497,32,CN,31646,BrF,171,21/01/2019,09/03/2019
3518,28,CN,9296,CH,37,26/05/2005,11/09/2005
3518,30,CN,22172,OFL,54,11/11/2005,11/12/2005
3518,101,CN,13683,BrF,75,12/06/2006,02/09/2006
3518,101,CN,14059,BrF,77,06/01/2007,29/01/2007
3518,101,CN,14442,BrF,90,30/12/2008,03/03/2009
3518,101,CN,14900,BrF,82,14/06/2007,16/09/2007
3518,101,CN,15302,BrF,85,08/01/2008,21/02/2008
3518,101,CN,15838,BrF,87,10/07/2008,07/09/2008
3518,101,CN,16443,BrF,92,08/06/2009,18/09/2009
3518,101,CN,17776,BrF,104,30/06/2010,10/09/2010
3518,101,CN,18230,BrF,105,25/06/2011,02/10/2011
3518,101,CN,19554,BrF,103,12/02/2010,19/03/2010
3518,101,CN,19756,BrF,116,04/06/2012,30/09/2012
3518,101,CN,20366,BrF,112,22/01/2012,28/02/2012
3518,101,CN,20865,ABX,118,22/01/2013,27/02/2013
3518,101,CN,21745,ABX,122,18/06/2013,30/09/2013
3519,12,CN,13848,BrM,77,06/01/2007,29/01/2007
3519,12,CN,14230,BrM,90,30/12/2008,03/03/2009
3519,12,CN,14639,BrM,82,14/06/2007,16/09/2007
3519,12,CN,15080,BrM,85,08/01/2008,21/02/2008
3519,12,CN,15612,BrM,87,10/07/2008,07/09/2008
3519,12,CN,16187,BrM,92,08/06/2009,18/09/2009
3519,12,CN,17567,BrM,104,30/06/2010,10/09/2010
3519,12,CN,19403,BrM,103,12/02/2010,19/03/2010
3519,27,CN,9294,CH,37,26/05/2005,11/09/2005
3519,27,CN,13479,ABX,75,12/06/2006,02/09/2006
3519,27,CN,22163,OFL,54,11/11/2005,11/12/2005
3567,58,CN,9308,ABX,37,26/05/2005,11/09/2005
3567,58,CN,22232,ABX,54,11/11/2005,11/12/2005
3567,83,CN,13631,BrF,75,12/06/2006,02/09/2006
3567,83,CN,14013,BrF,77,06/01/2007,29/01/2007
3567,83,CN,14403,BrF,90,30/12/2008,03/03/2009
3567,83,CN,14847,BrF,82,14/06/2007,16/09/2007
3567,83,CN,15264,BrF,85,08/01/2008,21/02/2008
3567,83,CN,15797,BrF,87,10/07/2008,07/09/2008
3567,83,CN,16395,BrF,92,08/06/2009,18/09/2009
3567,83,CN,17735,BrF,104,30/06/2010,10/09/2010
3567,83,CN,18184,BrF,105,25/06/2011,02/10/2011
3567,83,CN,19513,BrF,103,12/02/2010,19/03/2010
3567,83,CN,19742,BrF,116,04/06/2012,30/09/2012
3567,83,CN,20333,BrF,112,22/01/2012,28/02/2012
3567,83,CN,20826,BrF,118,22/01/2013,27/02/2013
3567,83,CN,21769,BrF,122,18/06/2013,30/09/2013
3567,83,CN,22831,BrF,124,19/01/2014,04/03/2014
3594,5,CN,9284,CH,37,26/05/2005,11/09/2005
3594,5,CN,13416,H,75,12/06/2006,02/09/2006
3594,5,CN,13829,ABX,77,06/01/2007,29/01/2007
3594,5,CN,22116,OFL,54,11/11/2005,11/12/2005
3594,172,CN,14567,BrF,90,30/12/2008,03/03/2009
3594,172,CN,15031,BrF,82,14/06/2007,16/09/2007
3594,172,CN,15428,BrF,85,08/01/2008,21/02/2008
3594,172,CN,15956,BrF,87,10/07/2008,07/09/2008
3594,172,CN,16582,BrF,92,08/06/2009,18/09/2009
3594,172,CN,17891,BrF,104,30/06/2010,10/09/2010
3594,172,CN,18367,BrF,105,25/06/2011,02/10/2011
3594,172,CN,19793,BrF,116,04/06/2012,30/09/2012
3594,172,CN,20465,BrF,112,22/01/2012,28/02/2012
3594,172,CN,20980,BrF,118,22/01/2013,27/02/2013
3594,172,CN,21700,BrF,122,18/06/2013,30/09/2013
3594,172,CN,21822,BrF,103,12/02/2010,19/03/2010
3594,172,CN,22980,BrF,124,19/01/2014,04/03/2014
3594,172,CN,23607,BrF,125,16/06/2014,04/10/2014
3594,172,CN,24198,BrF,139,16/01/2015,05/03/2015
3594,172,CN,25112,BrF,142,22/06/2015,29/09/2015
3594,172,CN,25948,BrF,144,02/02/2016,09/03/2016
3595,90,CN,13657,BrF,75,12/06/2006,02/09/2006
3595,90,CN,14035,BrF,77,06/01/2007,29/01/2007
3595,90,CN,14418,BrF,90,30/12/2008,03/03/2009
3595,90,CN,14871,BrF,82,14/06/2007,16/09/2007
3595,90,CN,15279,BrF,85,08/01/2008,21/02/2008
3595,90,CN,15813,BrF,87,10/07/2008,07/09/2008
3595,90,CN,16412,BrF,92,08/06/2009,18/09/2009
3595,90,CN,17750,BrF,104,30/06/2010,10/09/2010
3595,90,CN,18200,H,105,25/06/2011,02/10/2011
3595,90,CN,19525,BrF,103,12/02/2010,19/03/2010
3595,90,CN,19938,H,116,04/06/2012,30/09/2012
3595,90,CN,20843,ABX,118,22/01/2013,27/02/2013
3595,90,CN,21583,ABX,122,18/06/2013,30/09/2013
3595,90,CN,22848,BrF,124,19/01/2014,04/03/2014
3595,90,CN,23467,BrF,125,16/06/2014,04/10/2014
3595,90,CN,24041,BrF,139,16/01/2015,05/03/2015
3595,90,CN,24931,BrF,142,22/06/2015,29/09/2015
3595,90,CN,25823,BrF,144,02/02/2016,09/03/2016
3595,90,CN,29388,BrF,159,23/06/2016,19/09/2016
3595,90,CN,29934,BrF,161,07/02/2017,03/03/2017
3595,90,CN,30220,BrF,164,21/06/2017,20/09/2017
3595,90,CN,30709,BrF,166,30/01/2018,14/03/2018
3595,90,CN,31305,BrF,167,19/06/2018,22/09/2018
3595,95,CN,9328,CH,37,26/05/2005,11/09/2005
3595,95,CN,22316,FL,54,11/11/2005,11/12/2005
3606,100,CN,14438,BrF,90,30/12/2008,03/03/2009
3606,100,CN,14899,ABX,82,14/06/2007,16/09/2007
3606,100,CN,15299,ABX,85,08/01/2008,21/02/2008
3606,100,CN,15835,ABX,87,10/07/2008,07/09/2008
3606,100,CN,16438,BrF,92,08/06/2009,18/09/2009
3606,100,CN,17774,BrF,104,30/06/2010,10/09/2010
3606,100,CN,18228,BrF,105,25/06/2011,02/10/2011
3606,100,CN,19550,BrF,103,12/02/2010,19/03/2010
3606,100,CN,19755,BrF,116,04/06/2012,30/09/2012
3606,100,CN,20364,BrF,112,22/01/2012,28/02/2012
3606,100,CN,20861,BrF,118,22/01/2013,27/02/2013
3606,100,CN,21605,BrF,122,18/06/2013,30/09/2013
3606,179,CN,9354,CH,37,26/05/2005,11/09/2005
3606,179,CN,13801,ABX,75,12/06/2006,02/09/2006
3606,179,CN,14168,ABX,77,06/01/2007,29/01/2007
3606,179,CN,22432,OFL,54,11/11/2005,11/12/2005
3608,1,CN,9279,CH,37,26/05/2005,11/09/2005
3608,1,CN,22098,OFL,54,11/11/2005,11/12/2005
3608,50,CN,13534,BrF,75,12/06/2006,02/09/2006
3608,50,CN,13927,BrF,77,06/01/2007,29/01/2007
3608,50,CN,14315,BrF,90,30/12/2008,03/03/2009
3608,50,CN,14745,BrF,82,14/06/2007,16/09/2007
3608,50,CN,15176,BrF,85,08/01/2008,21/02/2008
3608,50,CN,15709,BrF,87,10/07/2008,07/09/2008
3608,50,CN,16304,BrF,92,08/06/2009,18/09/2009
3608,50,CN,17648,BrF,104,30/06/2010,10/09/2010
3608,50,CN,18092,BrF,105,25/06/2011,02/10/2011
3608,50,CN,19458,BrF,103,12/02/2010,19/03/2010
3608,50,CN,19718,BrF,116,04/06/2012,30/09/2012
3608,50,CN,20269,BrF,112,22/01/2012,28/02/2012
3608,50,CN,20754,BrF,118,22/01/2013,27/02/2013
3608,50,CN,21506,BrF,122,18/06/2013,30/09/2013
3608,50,CN,22758,BrF,124,19/01/2014,04/03/2014
3608,50,CN,23369,BrF,125,16/06/2014,04/10/2014
3643,109,CN,13691,BrM,75,12/06/2006,02/09/2006
3643,109,CN,14067,BrM,77,06/01/2007,29/01/2007
3643,109,CN,14451,BrM,90,30/12/2008,03/03/2009
3643,109,CN,14908,BrM,82,14/06/2007,16/09/2007
3643,109,CN,15307,BrM,85,08/01/2008,21/02/2008
3643,109,CN,15846,BrM,87,10/07/2008,07/09/2008
3643,109,CN,16451,BrM,92,08/06/2009,18/09/2009
3643,109,CN,17784,BrM,104,30/06/2010,10/09/2010
3643,109,CN,18237,BrM,105,25/06/2011,02/10/2011
3643,109,CN,19562,BrM,103,12/02/2010,19/03/2010
3643,109,CN,19878,BrM,116,04/06/2012,30/09/2012
3643,109,CN,20371,BrM,112,22/01/2012,28/02/2012
3643,109,CN,20870,BrM,118,22/01/2013,27/02/2013
3643,109,CN,21771,BrM,122,18/06/2013,30/09/2013
3643,109,CN,22881,BrM,124,19/01/2014,04/03/2014
3643,109,CN,23503,BrM,125,16/06/2014,04/10/2014
3643,109,CN,24076,BrM,139,16/01/2015,05/03/2015
3643,109,CN,24973,BrM,142,22/06/2015,29/09/2015
3643,109,CN,25851,BrM,144,02/02/2016,09/03/2016
3643,109,CN,29408,BrM,159,23/06/2016,19/09/2016
3643,109,CN,29783,BrM,161,07/02/2017,03/03/2017
3643,113,CN,22352,FL,54,11/11/2005,11/12/2005
3694,123,CN,13717,BrF,75,12/06/2006,02/09/2006
3694,123,CN,14091,BrF,77,06/01/2007,29/01/2007
3694,123,CN,14478,BrF,90,30/12/2008,03/03/2009
3694,123,CN,14933,BrF,82,14/06/2007,16/09/2007
3694,123,CN,15333,BrF,85,08/01/2008,21/02/2008
3694,123,CN,15872,BrF,87,10/07/2008,07/09/2008
3694,123,CN,16481,BrF,92,08/06/2009,18/09/2009
3694,123,CN,17807,BrF,104,30/06/2010,10/09/2010
3694,123,CN,18264,BrF,105,25/06/2011,02/10/2011
3694,123,CN,19579,BrF,103,12/02/2010,19/03/2010
3694,123,CN,19765,BrF,116,04/06/2012,30/09/2012
3694,123,CN,20388,BrF,112,22/01/2012,28/02/2012
3694,123,CN,20891,BrF,118,22/01/2013,27/02/2013
3694,123,CN,21629,BrF,122,18/06/2013,30/09/2013
3694,123,CN,22459,BrF,54,11/11/2005,11/12/2005
3699,55,CN,13551,H,75,12/06/2006,02/09/2006
3699,55,CN,13942,ABX,77,06/01/2007,29/01/2007
3699,55,CN,22226,FL,54,11/11/2005,11/12/2005
3699,169,CN,14543,BrF,90,30/12/2008,03/03/2009
3699,169,CN,15007,BrF,82,14/06/2007,16/09/2007
3699,169,CN,15400,BrF,85,08/01/2008,21/02/2008
3699,169,CN,15936,BrF,87,10/07/2008,07/09/2008
3699,169,CN,16560,BrF,92,08/06/2009,18/09/2009
3699,169,CN,17868,BrF,104,30/06/2010,10/09/2010
3699,169,CN,18344,BrF,105,25/06/2011,02/10/2011
3699,169,CN,19640,BrF,103,12/02/2010,19/03/2010
3699,169,CN,19784,BrF,116,04/06/2012,30/09/2012
3699,169,CN,20445,BrF,112,22/01/2012,28/02/2012
3699,169,CN,20959,BrF,118,22/01/2013,27/02/2013
3699,169,CN,21683,BrF,122,18/06/2013,30/09/2013
3699,169,CN,22962,BrF,124,19/01/2014,04/03/2014
3699,169,CN,23587,BrF,125,16/06/2014,04/10/2014
3699,169,CN,24177,BrF,139,16/01/2015,05/03/2015
3699,169,CN,25090,BrF,142,22/06/2015,29/09/2015
3699,169,CN,25930,BrF,144,02/02/2016,09/03/2016
3699,169,CN,29486,BrF,159,23/06/2016,19/09/2016
3699,169,CN,29852,BrF,161,07/02/2017,03/03/2017
4803,63,CN,13578,H,75,12/06/2006,02/09/2006
4803,121,CN,14088,BrF,77,06/01/2007,29/01/2007
4803,121,CN,14475,BrF,90,30/12/2008,03/03/2009
4803,121,CN,14931,BrF,82,14/06/2007,16/09/2007
4803,121,CN,15330,BrF,85,08/01/2008,21/02/2008
4803,121,CN,15870,BrF,87,10/07/2008,07/09/2008
4803,121,CN,16478,BrF,92,08/06/2009,18/09/2009
4803,121,CN,17804,BrF,104,30/06/2010,10/09/2010
4803,121,CN,18262,BrF,105,25/06/2011,02/10/2011
4803,121,CN,19576,BrF,103,12/02/2010,19/03/2010
4803,121,CN,19764,BrF,116,04/06/2012,30/09/2012
4803,121,CN,20386,BrF,112,22/01/2012,28/02/2012
4803,121,CN,20888,BrF,118,22/01/2013,27/02/2013
4803,602,CN,21753,BrF,122,18/06/2013,30/09/2013
4860,54,CN,13545,H,75,12/06/2006,02/09/2006
4860,480,CN,14583,BrM,90,30/12/2008,03/03/2009
4860,480,CN,15440,BrM,85,08/01/2008,21/02/2008
4860,480,CN,15973,BrM,87,10/07/2008,07/09/2008
4860,480,CN,16599,BrM,92,08/06/2009,18/09/2009
4860,480,CN,17905,BrM,104,30/06/2010,10/09/2010
4860,480,CN,18378,BrM,105,25/06/2011,02/10/2011
4860,480,CN,19917,BrM,116,04/06/2012,30/09/2012
4860,480,CN,20473,BrM,112,22/01/2012,28/02/2012
4860,480,CN,20989,BrM,118,22/01/2013,27/02/2013
4860,480,CN,21709,BrM,122,18/06/2013,30/09/2013
4860,480,CN,21817,BrM,103,12/02/2010,19/03/2010
4860,480,CN,22993,BrM,124,19/01/2014,04/03/2014
4860,480,CN,23619,BrM,125,16/06/2014,04/10/2014
4860,480,CN,24211,BrM,139,16/01/2015,05/03/2015
4860,480,CN,25123,BrM,142,22/06/2015,29/09/2015
4860,480,CN,25955,BrM,144,02/02/2016,09/03/2016
4860,480,CN,29521,BrM,159,23/06/2016,19/09/2016
4860,480,CN,29879,BrM,161,07/02/2017,03/03/2017
4860,480,CN,30451,BrM,164,21/06/2017,20/09/2017
4860,480,CN,30903,BrM,166,30/01/2018,14/03/2018
4860,480,CN,31493,BrM,167,19/06/2018,22/09/2018
4860,480,CN,31989,BrM,171,21/01/2019,09/03/2019
4860,480,CN,33025,BrM,173,10/06/2019,23/09/2019
4860,480,CN,33352,BrM,174,05/02/2020,16/03/2020
4861,75,CN,13610,FL,75,12/06/2006,02/09/2006
4861,75,CN,13995,AB,77,06/01/2007,29/01/2007
4861,75,CN,14826,H,82,14/06/2007,16/09/2007
4861,75,CN,15243,ABX,85,08/01/2008,21/02/2008
4861,159,CN,14533,BrF,90,30/12/2008,03/03/2009
4861,159,CN,16543,BrF,92,08/06/2009,18/09/2009
4861,159,CN,17849,BrF,104,30/06/2010,10/09/2010
4861,159,CN,17974,BrF,105,25/06/2011,02/10/2011
4861,159,CN,19623,BrF,103,12/02/2010,19/03/2010
4861,159,CN,19780,BrF,116,04/06/2012,30/09/2012
4861,159,CN,20429,BrF,112,22/01/2012,28/02/2012
4861,159,CN,20940,BrF,118,22/01/2013,27/02/2013
4861,159,CN,21760,BrF,122,18/06/2013,30/09/2013
4861,159,CN,22949,BrF,124,19/01/2014,04/03/2014
4861,159,CN,23573,BrF,125,16/06/2014,04/10/2014
4861,159,CN,24159,BrF,139,16/01/2015,05/03/2015
4861,159,CN,25068,BrF,142,22/06/2015,29/09/2015
4861,159,CN,25918,BrF,144,02/02/2016,09/03/2016
4861,159,CN,29476,BrF,159,23/06/2016,19/09/2016
4861,159,CN,29843,BrF,161,07/02/2017,03/03/2017
4861,159,CN,30389,BrF,164,21/06/2017,20/09/2017
4861,159,CN,30843,BrF,166,30/01/2018,14/03/2018
4861,159,CN,31442,BrF,167,19/06/2018,22/09/2018
4861,159,CN,31934,BrF,171,21/01/2019,09/03/2019
4861,159,CN,32960,BrF,173,10/06/2019,23/09/2019
4883,-3,CN,15044,FLOAT,82,14/06/2007,16/09/2007
4883,93,CN,13663,FL,75,12/06/2006,02/09/2006
4883,93,CN,14041,ABX,77,06/01/2007,29/01/2007
4883,177,CN,14558,BrF,90,30/12/2008,03/03/2009
4883,177,CN,15950,BrF,87,10/07/2008,07/09/2008
4883,177,CN,16573,BrF,92,08/06/2009,18/09/2009
4883,177,CN,17880,BrF,104,30/06/2010,10/09/2010
4883,177,CN,18357,BrF,105,25/06/2011,02/10/2011
4883,177,CN,19650,BrF,103,12/02/2010,19/03/2010
4883,177,CN,19789,BrF,116,04/06/2012,30/09/2012
4883,177,CN,20456,BrF,112,22/01/2012,28/02/2012
4883,177,CN,20969,BrF,118,22/01/2013,27/02/2013
4883,177,CN,21692,BrF,122,18/06/2013,30/09/2013
4885,20,CN,13454,FL,75,12/06/2006,02/09/2006
4885,20,CN,13862,ABX,77,06/01/2007,29/01/2007
4885,155,CN,14527,BrF,90,30/12/2008,03/03/2009
4885,155,CN,15379,BrF,85,08/01/2008,21/02/2008
4885,155,CN,15918,BrF,87,10/07/2008,07/09/2008
4885,155,CN,16536,BrF,92,08/06/2009,18/09/2009
4885,155,CN,17844,BrF,104,30/06/2010,10/09/2010
4885,155,CN,18316,BrF,105,25/06/2011,02/10/2011
4885,155,CN,19615,BrF,103,12/02/2010,19/03/2010
4885,155,CN,19778,BrF,116,04/06/2012,30/09/2012
4885,155,CN,20424,BrF,112,22/01/2012,28/02/2012
4885,155,CN,20933,BrF,118,22/01/2013,27/02/2013
4885,155,CN,21665,BrF,122,18/06/2013,30/09/2013
4885,155,CN,22943,BrF,124,19/01/2014,04/03/2014
4885,155,CN,23568,BrF,125,16/06/2014,04/10/2014
4885,155,CN,24153,BrF,139,16/01/2015,05/03/2015
4885,155,CN,25060,BrF,142,22/06/2015,29/09/2015
4885,155,CN,25913,BrF,144,02/02/2016,09/03/2016
4885,155,CN,29468,BrF,159,23/06/2016,19/09/2016
4885,155,CN,29835,BrF,161,07/02/2017,03/03/2017
4885,155,CN,30383,BrF,164,21/06/2017,20/09/2017
4885,155,CN,30836,BrF,166,30/01/2018,14/03/2018
4885,155,CN,31436,BrF,167,19/06/2018,22/09/2018
4885,155,CN,31932,BrF,171,21/01/2019,09/03/2019
4885,155,CN,32953,BrF,173,10/06/2019,23/09/2019
4887,75,CN,16372,BrM,92,08/06/2009,18/09/2009
4887,75,CN,17719,BrM,104,30/06/2010,10/09/2010
4887,75,CN,19499,BrM,103,12/02/2010,19/03/2010
4887,112,CN,13704,FL,75,12/06/2006,02/09/2006
4887,112,CN,14078,ABX,77,06/01/2007,29/01/2007
4887,112,CN,14466,ABX,90,30/12/2008,03/03/2009
4887,112,CN,14920,ABX,82,14/06/2007,16/09/2007
4887,112,CN,15318,ABX,85,08/01/2008,21/02/2008
4887,112,CN,15859,H,87,10/07/2008,07/09/2008
4890,24,CN,13468,FL,75,12/06/2006,02/09/2006
4890,24,CN,13873,ABX,77,06/01/2007,29/01/2007
4890,24,CN,14256,ABX,90,30/12/2008,03/03/2009
4890,24,CN,14670,ABX,82,14/06/2007,16/09/2007
4890,24,CN,15108,ABX,85,08/01/2008,21/02/2008
4890,24,CN,15641,ABX,87,10/07/2008,07/09/2008
4890,39,CN,14286,BrM,90,30/12/2008,03/03/2009
4890,39,CN,16265,BrM,92,08/06/2009,18/09/2009
4890,39,CN,17621,BrM,104,30/06/2010,10/09/2010
4890,39,CN,18061,BrM,105,25/06/2011,02/10/2011
4890,39,CN,19439,BrM,103,12/02/2010,19/03/2010
4890,39,CN,19832,BrM,116,04/06/2012,30/09/2012
4890,39,CN,20129,BrM,118,22/01/2013,27/02/2013
4890,39,CN,20249,BrM,112,22/01/2012,28/02/2012
4890,39,CN,21482,BrM,122,18/06/2013,30/09/2013
4890,39,CN,22734,BrM,124,19/01/2014,04/03/2014
4890,39,CN,23343,BrM,125,16/06/2014,04/10/2014
4890,39,CN,23904,BrM,139,16/01/2015,05/03/2015
4892,72,CN,13605,FL,75,12/06/2006,02/09/2006
4892,72,CN,13990,ABX,77,06/01/2007,29/01/2007
4892,72,CN,14817,ABX,82,14/06/2007,16/09/2007
4892,173,CN,14553,BrM,90,30/12/2008,03/03/2009
4892,173,CN,15410,BrM,85,08/01/2008,21/02/2008
4892,173,CN,15944,BrM,87,10/07/2008,07/09/2008
4892,173,CN,16566,BrM,92,08/06/2009,18/09/2009
4892,173,CN,17874,BrM,104,30/06/2010,10/09/2010
4892,173,CN,18351,BrM,105,25/06/2011,02/10/2011
4892,173,CN,19645,BrM,103,12/02/2010,19/03/2010
4892,173,CN,19908,BrM,116,04/06/2012,30/09/2012
4892,173,CN,20450,BrM,112,22/01/2012,28/02/2012
4892,173,CN,20964,BrM,118,22/01/2013,27/02/2013
4892,173,CN,21687,BrM,122,18/06/2013,30/09/2013
4896,48,CN,14311,BrF,90,30/12/2008,03/03/2009
4896,48,CN,15174,BrF,85,08/01/2008,21/02/2008
4896,48,CN,15706,BrF,87,10/07/2008,07/09/2008
4896,48,CN,16299,BrF,92,08/06/2009,18/09/2009
4896,48,CN,17644,BrF,104,30/06/2010,10/09/2010
4896,48,CN,18089,BrF,105,25/06/2011,02/10/2011
4896,48,CN,19455,BrF,103,12/02/2010,19/03/2010
4896,48,CN,19717,BrF,116,04/06/2012,30/09/2012
4896,48,CN,20267,BrF,112,22/01/2012,28/02/2012
4896,48,CN,20750,BrF,118,22/01/2013,27/02/2013
4896,48,CN,21503,BrF,122,18/06/2013,30/09/2013
4896,48,CN,22755,BrF,124,19/01/2014,04/03/2014
4896,48,CN,23366,BrF,125,16/06/2014,04/10/2014
4896,48,CN,23926,BrF,139,16/01/2015,05/03/2015
4896,48,CN,24814,BrF,142,22/06/2015,29/09/2015
4896,71,CN,14813,ABX,82,14/06/2007,16/09/2007
4896,88,CN,13655,FL,75,12/06/2006,02/09/2006
4896,88,CN,14033,ABX,77,06/01/2007,29/01/2007
4904,43,CN,13520,FL,75,12/06/2006,02/09/2006
4904,43,CN,13916,ABX,77,06/01/2007,29/01/2007
4904,43,CN,14719,ABX,82,14/06/2007,16/09/2007
4904,43,CN,15153,ABX,85,08/01/2008,21/02/2008
4904,43,CN,15688,AB,87,10/07/2008,07/09/2008
4904,88,CN,14415,BrF,90,30/12/2008,03/03/2009
4904,88,CN,16408,BrF,92,08/06/2009,18/09/2009
4904,88,CN,17748,BrF,104,30/06/2010,10/09/2010
4904,88,CN,18196,BrF,105,25/06/2011,02/10/2011
4904,88,CN,19747,BrF,116,04/06/2012,30/09/2012
4904,88,CN,20344,BrF,112,22/01/2012,28/02/2012
4904,88,CN,20838,BrF,118,22/01/2013,27/02/2013
4904,88,CN,21579,BrF,122,18/06/2013,30/09/2013
4904,88,CN,21802,BrF,103,12/02/2010,19/03/2010
4904,88,CN,22843,BrF,124,19/01/2014,04/03/2014
4904,88,CN,23461,BrF,125,16/06/2014,04/10/2014
4904,88,CN,24035,BrF,139,16/01/2015,05/03/2015
4933,60,CN,13565,FL,75,12/06/2006,02/09/2006
4933,60,CN,13958,ABX,77,06/01/2007,29/01/2007
4933,60,CN,14778,ABX,82,14/06/2007,16/09/2007
4933,60,CN,15207,ABX,85,08/01/2008,21/02/2008
4933,128,CN,14496,BrM,90,30/12/2008,03/03/2009
4933,128,CN,15890,BrM,87,10/07/2008,07/09/2008
4933,128,CN,16502,BrM,92,08/06/2009,18/09/2009
4933,128,CN,17822,BrM,104,30/06/2010,10/09/2010
4933,128,CN,18280,BrM,105,25/06/2011,02/10/2011
4933,128,CN,19589,BrM,103,12/02/2010,19/03/2010
4933,128,CN,19890,BrM,116,04/06/2012,30/09/2012
4933,128,CN,20400,BrM,112,22/01/2012,28/02/2012
4933,128,CN,20908,BrM,118,22/01/2013,27/02/2013
4933,128,CN,21640,BrM,122,18/06/2013,30/09/2013
4933,128,CN,22914,BrM,124,19/01/2014,04/03/2014
4933,128,CN,23539,BrM,125,16/06/2014,04/10/2014
4933,128,CN,24120,BrM,139,16/01/2015,05/03/2015
4939,4,CN,13826,ABX,77,06/01/2007,29/01/2007
4939,4,CN,14616,ABX,82,14/06/2007,16/09/2007
4939,8,CN,14220,BrM,90,30/12/2008,03/03/2009
4939,8,CN,15069,BrM,85,08/01/2008,21/02/2008
4939,8,CN,15599,BrM,87,10/07/2008,07/09/2008
4939,8,CN,16176,BrM,92,08/06/2009,18/09/2009
4939,8,CN,17552,BrM,104,30/06/2010,10/09/2010
4939,8,CN,21804,BrM,103,12/02/2010,19/03/2010
4941,33,CN,14277,BrF,90,30/12/2008,03/03/2009
4941,33,CN,15668,BrF,87,10/07/2008,07/09/2008
4941,33,CN,16255,BrF,92,08/06/2009,18/09/2009
4941,33,CN,17610,BrF,104,30/06/2010,10/09/2010
4941,33,CN,18050,BrF,105,25/06/2011,02/10/2011
4941,33,CN,19431,BrF,103,12/02/2010,19/03/2010
4941,33,CN,19705,BrF,116,04/06/2012,30/09/2012
4941,33,CN,20118,BrF,118,22/01/2013,27/02/2013
4941,33,CN,20241,BrF,112,22/01/2012,28/02/2012
4941,39,CN,13908,OFL,77,06/01/2007,29/01/2007
4941,39,CN,14707,ABX,82,14/06/2007,16/09/2007
4941,39,CN,15142,ABX,85,08/01/2008,21/02/2008
4947,81,CN,14399,BrM,90,30/12/2008,03/03/2009
4947,81,CN,16386,BrM,92,08/06/2009,18/09/2009
4947,81,CN,17732,BrM,104,30/06/2010,10/09/2010
4947,81,CN,18179,BrM,105,25/06/2011,02/10/2011
4947,81,CN,19861,BrM,116,04/06/2012,30/09/2012
4947,81,CN,20330,BrM,112,22/01/2012,28/02/2012
4947,81,CN,20823,BrM,118,22/01/2013,27/02/2013
4947,81,CN,21567,BrM,122,18/06/2013,30/09/2013
4947,81,CN,21820,BrM,103,12/02/2010,19/03/2010
4947,81,CN,22825,BrM,124,19/01/2014,04/03/2014
4947,81,CN,23449,BrM,125,16/06/2014,04/10/2014
4947,81,CN,24019,BrM,139,16/01/2015,05/03/2015
4947,81,CN,24903,BrM,142,22/06/2015,29/09/2015
