SurveyID,FieldPeriodID,FPstart,FPend,TerritoryID,SurveyLocationRef,SamplingDate,Species,InsectCount,Island
475,12,22/01/1990,12/09/1990,,59,19/07/1990,Pisoni,26,CN
476,12,22/01/1990,12/09/1990,,59,19/07/1990,FicNau,24,CN
476,12,22/01/1990,12/09/1990,,59,19/07/1990,Morind,28,CN
476,12,22/01/1990,12/09/1990,,59,19/07/1990,Pisoni,28,CN
477,12,22/01/1990,12/09/1990,,60,19/07/1990,FicNau,6,CN
477,12,22/01/1990,12/09/1990,,60,19/07/1990,Morind,20,CN
477,12,22/01/1990,12/09/1990,,60,19/07/1990,Pisoni,12,CN
478,12,22/01/1990,12/09/1990,,61,19/07/1990,FicNau,24,CN
478,12,22/01/1990,12/09/1990,,61,19/07/1990,Morind,14,CN
478,12,22/01/1990,12/09/1990,,61,19/07/1990,Pisoni,12,CN
479,12,22/01/1990,12/09/1990,,71,19/07/1990,FicNau,154,CN
479,12,22/01/1990,12/09/1990,,71,19/07/1990,Morind,40,CN
479,12,22/01/1990,12/09/1990,,71,19/07/1990,Pisoni,38,CN
480,12,22/01/1990,12/09/1990,,69,19/07/1990,FicNau,16,CN
480,12,22/01/1990,12/09/1990,,69,19/07/1990,Morind,18,CN
480,12,22/01/1990,12/09/1990,,69,19/07/1990,Pisoni,10,CN
481,12,22/01/1990,12/09/1990,,65,19/07/1990,FicNau,46,CN
481,12,22/01/1990,12/09/1990,,65,19/07/1990,Morind,44,CN
481,12,22/01/1990,12/09/1990,,65,19/07/1990,Pisoni,20,CN
482,12,22/01/1990,12/09/1990,,62,19/07/1990,FicNau,26,CN
482,12,22/01/1990,12/09/1990,,62,19/07/1990,Morind,26,CN
482,12,22/01/1990,12/09/1990,,62,19/07/1990,Pisoni,12,CN
483,12,22/01/1990,12/09/1990,,62,19/07/1990,Morind,18,CN
483,12,22/01/1990,12/09/1990,,62,19/07/1990,Pisoni,26,CN
484,12,22/01/1990,12/09/1990,,68,19/07/1990,FicNau,64,CN
484,12,22/01/1990,12/09/1990,,68,19/07/1990,Morind,18,CN
484,12,22/01/1990,12/09/1990,,68,19/07/1990,Pisoni,18,CN
485,12,22/01/1990,12/09/1990,,67,19/07/1990,FicNau,10,CN
485,12,22/01/1990,12/09/1990,,67,19/07/1990,Morind,32,CN
485,12,22/01/1990,12/09/1990,,67,19/07/1990,Pisoni,0,CN
486,12,22/01/1990,12/09/1990,,67,19/07/1990,FicNau,6,CN
486,12,22/01/1990,12/09/1990,,67,19/07/1990,Morind,8,CN
486,12,22/01/1990,12/09/1990,,67,19/07/1990,Pisoni,8,CN
487,12,22/01/1990,12/09/1990,,63,19/07/1990,FicNau,84,CN
487,12,22/01/1990,12/09/1990,,63,19/07/1990,Pisoni,6,CN
488,12,22/01/1990,12/09/1990,,70,19/07/1990,FicNau,20,CN
488,12,22/01/1990,12/09/1990,,70,19/07/1990,Morind,10,CN
488,12,22/01/1990,12/09/1990,,70,19/07/1990,Pisoni,10,CN
489,12,22/01/1990,12/09/1990,,70,19/07/1990,FicNau,24,CN
489,12,22/01/1990,12/09/1990,,70,19/07/1990,Morind,4,CN
489,12,22/01/1990,12/09/1990,,70,19/07/1990,Pisoni,24,CN
490,12,22/01/1990,12/09/1990,,57,20/08/1990,Morind,6,CN
490,12,22/01/1990,12/09/1990,,57,20/08/1990,Pisoni,0,CN
491,12,22/01/1990,12/09/1990,,57,20/08/1990,FicNau,18,CN
491,12,22/01/1990,12/09/1990,,57,20/08/1990,Morind,0,CN
491,12,22/01/1990,12/09/1990,,57,20/08/1990,Pisoni,4,CN
492,12,22/01/1990,12/09/1990,,60,20/08/1990,FicNau,36,CN
492,12,22/01/1990,12/09/1990,,60,20/08/1990,Morind,22,CN
492,12,22/01/1990,12/09/1990,,60,20/08/1990,Pisoni,52,CN
493,12,22/01/1990,12/09/1990,,58,20/08/1990,FicNau,12,CN
493,12,22/01/1990,12/09/1990,,58,20/08/1990,Morind,12,CN
493,12,22/01/1990,12/09/1990,,58,20/08/1990,Pisoni,10,CN
494,12,22/01/1990,12/09/1990,,59,20/08/1990,Morind,26,CN
494,12,22/01/1990,12/09/1990,,59,20/08/1990,Pisoni,24,CN
495,12,22/01/1990,12/09/1990,,59,20/08/1990,FicNau,28,CN
495,12,22/01/1990,12/09/1990,,59,20/08/1990,Morind,28,CN
495,12,22/01/1990,12/09/1990,,59,20/08/1990,Pisoni,14,CN
496,12,22/01/1990,12/09/1990,,59,20/08/1990,FicNau,16,CN
496,12,22/01/1990,12/09/1990,,59,20/08/1990,Morind,10,CN
496,12,22/01/1990,12/09/1990,,59,20/08/1990,Pisoni,22,CN
497,12,22/01/1990,12/09/1990,,60,20/08/1990,FicNau,0,CN
497,12,22/01/1990,12/09/1990,,60,20/08/1990,Morind,14,CN
497,12,22/01/1990,12/09/1990,,60,20/08/1990,Pisoni,31,CN
498,12,22/01/1990,12/09/1990,,61,20/08/1990,FicNau,16,CN
498,12,22/01/1990,12/09/1990,,61,20/08/1990,Morind,20,CN
498,12,22/01/1990,12/09/1990,,61,20/08/1990,Pisoni,28,CN
499,12,22/01/1990,12/09/1990,,71,20/08/1990,FicNau,86,CN
499,12,22/01/1990,12/09/1990,,71,20/08/1990,Morind,16,CN
499,12,22/01/1990,12/09/1990,,71,20/08/1990,Pisoni,18,CN
500,12,22/01/1990,12/09/1990,,69,20/08/1990,FicNau,62,CN
500,12,22/01/1990,12/09/1990,,69,20/08/1990,Morind,36,CN
500,12,22/01/1990,12/09/1990,,69,20/08/1990,Pisoni,20,CN
501,12,22/01/1990,12/09/1990,,65,20/08/1990,FicNau,26,CN
501,12,22/01/1990,12/09/1990,,65,20/08/1990,Morind,20,CN
501,12,22/01/1990,12/09/1990,,65,20/08/1990,Pisoni,14,CN
502,12,22/01/1990,12/09/1990,,62,20/08/1990,FicNau,24,CN
502,12,22/01/1990,12/09/1990,,62,20/08/1990,Morind,28,CN
502,12,22/01/1990,12/09/1990,,62,20/08/1990,Pisoni,2,CN
503,12,22/01/1990,12/09/1990,,62,20/08/1990,FicNau,84,CN
503,12,22/01/1990,12/09/1990,,62,20/08/1990,Morind,34,CN
503,12,22/01/1990,12/09/1990,,62,20/08/1990,Pisoni,2,CN
504,12,22/01/1990,12/09/1990,,68,20/08/1990,FicNau,4,CN
504,12,22/01/1990,12/09/1990,,68,20/08/1990,Morind,27,CN
504,12,22/01/1990,12/09/1990,,68,20/08/1990,Pisoni,6,CN
505,12,22/01/1990,12/09/1990,,67,20/08/1990,FicNau,24,CN
505,12,22/01/1990,12/09/1990,,67,20/08/1990,Morind,26,CN
505,12,22/01/1990,12/09/1990,,67,20/08/1990,Pisoni,8,CN
506,12,22/01/1990,12/09/1990,,67,20/08/1990,FicNau,50,CN
506,12,22/01/1990,12/09/1990,,67,20/08/1990,Morind,6,CN
506,12,22/01/1990,12/09/1990,,67,20/08/1990,Pisoni,4,CN
507,12,22/01/1990,12/09/1990,,63,20/08/1990,Pisoni,0,CN
508,12,22/01/1990,12/09/1990,,70,20/08/1990,FicNau,44,CN
508,12,22/01/1990,12/09/1990,,70,20/08/1990,Morind,82,CN
508,12,22/01/1990,12/09/1990,,70,20/08/1990,Pisoni,10,CN
509,12,22/01/1990,12/09/1990,,70,20/08/1990,FicNau,18,CN
509,12,22/01/1990,12/09/1990,,70,20/08/1990,Morind,24,CN
509,12,22/01/1990,12/09/1990,,70,20/08/1990,Pisoni,10,CN
510,12,22/01/1990,12/09/1990,,66,18/01/1990,FicNau,4,CN
510,12,22/01/1990,12/09/1990,,66,18/01/1990,Morind,16,CN
510,12,22/01/1990,12/09/1990,,66,18/01/1990,Pisoni,9,CN
511,12,22/01/1990,12/09/1990,,66,19/03/1990,FicNau,11,CN
511,12,22/01/1990,12/09/1990,,66,19/03/1990,Morind,3,CN
511,12,22/01/1990,12/09/1990,,66,19/03/1990,Pisoni,6,CN
512,12,22/01/1990,12/09/1990,,66,19/07/1990,FicNau,81,CN
512,12,22/01/1990,12/09/1990,,66,19/07/1990,Morind,30,CN
512,12,22/01/1990,12/09/1990,,66,19/07/1990,Pisoni,21,CN
513,12,22/01/1990,12/09/1990,,66,20/08/1990,FicNau,62,CN
513,12,22/01/1990,12/09/1990,,66,20/08/1990,Morind,16,CN
513,12,22/01/1990,12/09/1990,,66,20/08/1990,Pisoni,12,CN
514,12,22/01/1990,12/09/1990,,64,18/01/1990,FicNau,1,CN
514,12,22/01/1990,12/09/1990,,64,18/01/1990,Morind,10,CN
514,12,22/01/1990,12/09/1990,,64,18/01/1990,Pisoni,14,CN
515,12,22/01/1990,12/09/1990,,64,19/03/1990,FicNau,2,CN
515,12,22/01/1990,12/09/1990,,64,19/03/1990,Morind,3,CN
515,12,22/01/1990,12/09/1990,,64,19/03/1990,Pisoni,3,CN
516,12,22/01/1990,12/09/1990,,64,19/07/1990,FicNau,74,CN
516,12,22/01/1990,12/09/1990,,64,19/07/1990,Morind,18,CN
516,12,22/01/1990,12/09/1990,,64,19/07/1990,Pisoni,12,CN
517,12,22/01/1990,12/09/1990,,64,20/08/1990,FicNau,4,CN
517,12,22/01/1990,12/09/1990,,64,20/08/1990,Morind,27,CN
517,12,22/01/1990,12/09/1990,,64,20/08/1990,Pisoni,3,CN
267,21,24/06/1996,11/08/1996,,57,03/07/1996,FicNau,13,CN
267,21,24/06/1996,11/08/1996,,57,03/07/1996,Morind,27,CN
267,21,24/06/1996,11/08/1996,,57,03/07/1996,Pisoni,9,CN
268,21,24/06/1996,11/08/1996,,65,03/07/1996,FicNau,50,CN
268,21,24/06/1996,11/08/1996,,65,03/07/1996,Morind,21,CN
268,21,24/06/1996,11/08/1996,,65,03/07/1996,Pisoni,14,CN
269,21,24/06/1996,11/08/1996,,58,03/07/1996,FicNau,8,CN
269,21,24/06/1996,11/08/1996,,58,03/07/1996,Morind,16,CN
269,21,24/06/1996,11/08/1996,,58,03/07/1996,Pisoni,8,CN
270,21,24/06/1996,11/08/1996,,68,03/07/1996,FicNau,6,CN
270,21,24/06/1996,11/08/1996,,68,03/07/1996,Morind,22,CN
270,21,24/06/1996,11/08/1996,,68,03/07/1996,Pisoni,0,CN
271,21,24/06/1996,11/08/1996,,62,03/07/1996,FicNau,2,CN
271,21,24/06/1996,11/08/1996,,62,03/07/1996,Morind,76,CN
271,21,24/06/1996,11/08/1996,,62,03/07/1996,Pisoni,0,CN
272,21,24/06/1996,11/08/1996,,64,03/07/1996,FicNau,34,CN
272,21,24/06/1996,11/08/1996,,64,03/07/1996,Morind,18,CN
272,21,24/06/1996,11/08/1996,,64,03/07/1996,Pisoni,28,CN
273,21,24/06/1996,11/08/1996,,60,03/07/1996,FicNau,12,CN
273,21,24/06/1996,11/08/1996,,60,03/07/1996,Morind,30,CN
273,21,24/06/1996,11/08/1996,,60,03/07/1996,Pisoni,4,CN
274,21,24/06/1996,11/08/1996,,67,03/07/1996,FicNau,30,CN
274,21,24/06/1996,11/08/1996,,67,03/07/1996,Morind,34,CN
274,21,24/06/1996,11/08/1996,,67,03/07/1996,Pisoni,26,CN
275,21,24/06/1996,11/08/1996,,63,03/07/1996,FicNau,24,CN
275,21,24/06/1996,11/08/1996,,63,03/07/1996,Morind,26,CN
275,21,24/06/1996,11/08/1996,,63,03/07/1996,Pisoni,10,CN
276,21,24/06/1996,11/08/1996,,69,03/07/1996,FicNau,48,CN
276,21,24/06/1996,11/08/1996,,69,03/07/1996,Morind,70,CN
276,21,24/06/1996,11/08/1996,,69,03/07/1996,Pisoni,42,CN
277,21,24/06/1996,11/08/1996,,61,03/07/1996,FicNau,44,CN
277,21,24/06/1996,11/08/1996,,61,03/07/1996,Morind,58,CN
277,21,24/06/1996,11/08/1996,,61,03/07/1996,Pisoni,8,CN
278,21,24/06/1996,11/08/1996,,66,03/07/1996,FicNau,126,CN
278,21,24/06/1996,11/08/1996,,66,03/07/1996,Morind,16,CN
278,21,24/06/1996,11/08/1996,,66,03/07/1996,Pisoni,4,CN
279,21,24/06/1996,11/08/1996,,59,03/07/1996,FicNau,16,CN
279,21,24/06/1996,11/08/1996,,59,03/07/1996,Morind,62,CN
279,21,24/06/1996,11/08/1996,,59,03/07/1996,Pisoni,6,CN
280,21,24/06/1996,11/08/1996,,70,03/07/1996,FicNau,16,CN
280,21,24/06/1996,11/08/1996,,70,03/07/1996,Morind,48,CN
280,21,24/06/1996,11/08/1996,,70,03/07/1996,Pisoni,34,CN
281,21,24/06/1996,11/08/1996,,71,03/07/1996,FicNau,6,CN
281,21,24/06/1996,11/08/1996,,71,03/07/1996,Morind,14,CN
281,21,24/06/1996,11/08/1996,,71,03/07/1996,Pisoni,8,CN
282,21,24/06/1996,11/08/1996,,57,17/07/1996,FicNau,26,CN
282,21,24/06/1996,11/08/1996,,57,17/07/1996,Morind,26,CN
282,21,24/06/1996,11/08/1996,,57,17/07/1996,Pisoni,4,CN
283,21,24/06/1996,11/08/1996,,65,17/07/1996,FicNau,52,CN
283,21,24/06/1996,11/08/1996,,65,17/07/1996,Morind,44,CN
283,21,24/06/1996,11/08/1996,,65,17/07/1996,Pisoni,28,CN
284,21,24/06/1996,11/08/1996,,58,17/07/1996,FicNau,79,CN
284,21,24/06/1996,11/08/1996,,58,17/07/1996,Morind,34,CN
284,21,24/06/1996,11/08/1996,,58,17/07/1996,Pisoni,18,CN
285,21,24/06/1996,11/08/1996,,68,17/07/1996,FicNau,2,CN
285,21,24/06/1996,11/08/1996,,68,17/07/1996,Morind,0,CN
285,21,24/06/1996,11/08/1996,,68,17/07/1996,Pisoni,4,CN
286,21,24/06/1996,11/08/1996,,62,17/07/1996,FicNau,26,CN
286,21,24/06/1996,11/08/1996,,62,17/07/1996,Morind,20,CN
286,21,24/06/1996,11/08/1996,,62,17/07/1996,Pisoni,26,CN
287,21,24/06/1996,11/08/1996,,64,17/07/1996,FicNau,58,CN
287,21,24/06/1996,11/08/1996,,64,17/07/1996,Morind,18,CN
287,21,24/06/1996,11/08/1996,,64,17/07/1996,Pisoni,20,CN
288,21,24/06/1996,11/08/1996,,60,17/07/1996,FicNau,52,CN
288,21,24/06/1996,11/08/1996,,60,17/07/1996,Morind,52,CN
288,21,24/06/1996,11/08/1996,,60,17/07/1996,Pisoni,24,CN
289,21,24/06/1996,11/08/1996,,67,17/07/1996,FicNau,6,CN
289,21,24/06/1996,11/08/1996,,67,17/07/1996,Morind,14,CN
289,21,24/06/1996,11/08/1996,,67,17/07/1996,Pisoni,14,CN
290,21,24/06/1996,11/08/1996,,63,17/07/1996,FicNau,0,CN
290,21,24/06/1996,11/08/1996,,63,17/07/1996,Morind,50,CN
290,21,24/06/1996,11/08/1996,,63,17/07/1996,Pisoni,20,CN
291,21,24/06/1996,11/08/1996,,70,17/07/1996,FicNau,46,CN
291,21,24/06/1996,11/08/1996,,70,17/07/1996,Morind,36,CN
291,21,24/06/1996,11/08/1996,,70,17/07/1996,Pisoni,4,CN
292,21,24/06/1996,11/08/1996,,61,17/07/1996,FicNau,14,CN
292,21,24/06/1996,11/08/1996,,61,17/07/1996,Morind,32,CN
292,21,24/06/1996,11/08/1996,,61,17/07/1996,Pisoni,28,CN
293,21,24/06/1996,11/08/1996,,66,17/07/1996,FicNau,144,CN
293,21,24/06/1996,11/08/1996,,66,17/07/1996,Morind,20,CN
293,21,24/06/1996,11/08/1996,,66,17/07/1996,Pisoni,150,CN
294,21,24/06/1996,11/08/1996,,59,17/07/1996,FicNau,38,CN
294,21,24/06/1996,11/08/1996,,59,17/07/1996,Morind,60,CN
294,21,24/06/1996,11/08/1996,,59,17/07/1996,Pisoni,28,CN
295,21,24/06/1996,11/08/1996,,69,17/07/1996,FicNau,261,CN
295,21,24/06/1996,11/08/1996,,69,17/07/1996,Morind,52,CN
295,21,24/06/1996,11/08/1996,,69,17/07/1996,Pisoni,97,CN
296,21,24/06/1996,11/08/1996,,71,17/07/1996,FicNau,142,CN
296,21,24/06/1996,11/08/1996,,71,17/07/1996,Morind,26,CN
296,21,24/06/1996,11/08/1996,,71,17/07/1996,Pisoni,105,CN
297,21,24/06/1996,11/08/1996,,57,08/08/1996,FicNau,1,CN
297,21,24/06/1996,11/08/1996,,57,08/08/1996,Morind,36,CN
297,21,24/06/1996,11/08/1996,,57,08/08/1996,Pisoni,36,CN
298,21,24/06/1996,11/08/1996,,59,08/08/1996,FicNau,0,CN
298,21,24/06/1996,11/08/1996,,59,08/08/1996,Morind,28,CN
298,21,24/06/1996,11/08/1996,,59,08/08/1996,Pisoni,16,CN
299,21,24/06/1996,11/08/1996,,58,08/08/1996,FicNau,4,CN
299,21,24/06/1996,11/08/1996,,58,08/08/1996,Morind,18,CN
299,21,24/06/1996,11/08/1996,,58,08/08/1996,Pisoni,17,CN
300,21,24/06/1996,11/08/1996,,69,08/08/1996,FicNau,85,CN
300,21,24/06/1996,11/08/1996,,69,08/08/1996,Morind,61,CN
300,21,24/06/1996,11/08/1996,,69,08/08/1996,Pisoni,37,CN
301,21,24/06/1996,11/08/1996,,62,08/08/1996,FicNau,155,CN
301,21,24/06/1996,11/08/1996,,62,08/08/1996,Morind,38,CN
301,21,24/06/1996,11/08/1996,,62,08/08/1996,Pisoni,31,CN
302,21,24/06/1996,11/08/1996,,63,08/08/1996,FicNau,17,CN
302,21,24/06/1996,11/08/1996,,63,08/08/1996,Morind,63,CN
302,21,24/06/1996,11/08/1996,,63,08/08/1996,Pisoni,52,CN
303,21,24/06/1996,11/08/1996,,65,08/08/1996,FicNau,24,CN
303,21,24/06/1996,11/08/1996,,65,08/08/1996,Morind,24,CN
303,21,24/06/1996,11/08/1996,,65,08/08/1996,Pisoni,39,CN
304,21,24/06/1996,11/08/1996,,70,08/08/1996,FicNau,52,CN
304,21,24/06/1996,11/08/1996,,70,08/08/1996,Morind,20,CN
304,21,24/06/1996,11/08/1996,,70,08/08/1996,Pisoni,28,CN
305,21,24/06/1996,11/08/1996,,64,08/08/1996,FicNau,336,CN
305,21,24/06/1996,11/08/1996,,64,08/08/1996,Morind,74,CN
305,21,24/06/1996,11/08/1996,,64,08/08/1996,Pisoni,39,CN
306,21,24/06/1996,11/08/1996,,60,08/08/1996,FicNau,127,CN
306,21,24/06/1996,11/08/1996,,60,08/08/1996,Morind,21,CN
306,21,24/06/1996,11/08/1996,,60,08/08/1996,Pisoni,14,CN
307,21,24/06/1996,11/08/1996,,61,08/08/1996,FicNau,30,CN
307,21,24/06/1996,11/08/1996,,61,08/08/1996,Morind,75,CN
307,21,24/06/1996,11/08/1996,,61,08/08/1996,Pisoni,36,CN
308,21,24/06/1996,11/08/1996,,71,08/08/1996,FicNau,6,CN
308,21,24/06/1996,11/08/1996,,71,08/08/1996,Morind,28,CN
308,21,24/06/1996,11/08/1996,,71,08/08/1996,Pisoni,130,CN
309,21,24/06/1996,11/08/1996,,68,08/08/1996,FicNau,5,CN
309,21,24/06/1996,11/08/1996,,68,08/08/1996,Morind,9,CN
310,21,24/06/1996,11/08/1996,,67,08/08/1996,FicNau,22,CN
310,21,24/06/1996,11/08/1996,,67,08/08/1996,Morind,25,CN
310,21,24/06/1996,11/08/1996,,67,08/08/1996,Pisoni,22,CN
311,21,24/06/1996,11/08/1996,,66,08/08/1996,FicNau,275,CN
311,21,24/06/1996,11/08/1996,,66,08/08/1996,Morind,19,CN
311,21,24/06/1996,11/08/1996,,66,08/08/1996,Pisoni,315,CN
110,22,01/07/1997,28/08/1997,1,57,23/08/1997,FicRef,11,CN
110,22,01/07/1997,28/08/1997,1,57,23/08/1997,Morind,18,CN
110,22,01/07/1997,28/08/1997,1,57,23/08/1997,Pisoni,17,CN
111,22,01/07/1997,28/08/1997,16,58,23/08/1997,FicNau,14,CN
111,22,01/07/1997,28/08/1997,16,58,23/08/1997,Morind,6,CN
111,22,01/07/1997,28/08/1997,16,58,23/08/1997,Pisoni,21,CN
112,22,01/07/1997,28/08/1997,38,59,23/08/1997,FicNau,51,CN
112,22,01/07/1997,28/08/1997,38,59,23/08/1997,Morind,9,CN
112,22,01/07/1997,28/08/1997,38,59,23/08/1997,Pisoni,40,CN
113,22,01/07/1997,28/08/1997,54,60,23/08/1997,FicNau,32,CN
113,22,01/07/1997,28/08/1997,54,60,23/08/1997,Morind,24,CN
113,22,01/07/1997,28/08/1997,54,60,23/08/1997,Pisoni,18,CN
114,22,01/07/1997,28/08/1997,63,61,23/08/1997,FicRef,128,CN
114,22,01/07/1997,28/08/1997,63,61,23/08/1997,Morind,7,CN
114,22,01/07/1997,28/08/1997,63,61,23/08/1997,Pisoni,15,CN
209,22,01/07/1997,28/08/1997,76,62,23/08/1997,FicNau,23,CN
209,22,01/07/1997,28/08/1997,76,62,23/08/1997,Morind,22,CN
209,22,01/07/1997,28/08/1997,76,62,23/08/1997,Pisoni,13,CN
210,22,01/07/1997,28/08/1997,83,63,23/08/1997,FicNau,17,CN
210,22,01/07/1997,28/08/1997,83,63,23/08/1997,Morind,11,CN
210,22,01/07/1997,28/08/1997,83,63,23/08/1997,Pisoni,20,CN
211,22,01/07/1997,28/08/1997,92,64,23/08/1997,FicNau,11,CN
211,22,01/07/1997,28/08/1997,92,64,23/08/1997,Morind,5,CN
211,22,01/07/1997,28/08/1997,92,64,23/08/1997,Pisoni,22,CN
212,22,01/07/1997,28/08/1997,109,65,23/08/1997,FicNau,12,CN
212,22,01/07/1997,28/08/1997,109,65,23/08/1997,Morind,8,CN
212,22,01/07/1997,28/08/1997,109,65,23/08/1997,Pisoni,21,CN
213,22,01/07/1997,28/08/1997,126,66,23/08/1997,FicNau,182,CN
213,22,01/07/1997,28/08/1997,126,66,23/08/1997,Morind,6,CN
213,22,01/07/1997,28/08/1997,126,66,23/08/1997,Pisoni,14,CN
214,22,01/07/1997,28/08/1997,157,67,23/08/1997,FicNau,34,CN
214,22,01/07/1997,28/08/1997,157,67,23/08/1997,Morind,21,CN
214,22,01/07/1997,28/08/1997,157,67,23/08/1997,Pisoni,16,CN
215,22,01/07/1997,28/08/1997,165,71,23/08/1997,FicNau,166,CN
215,22,01/07/1997,28/08/1997,165,71,23/08/1997,Morind,13,CN
215,22,01/07/1997,28/08/1997,165,71,23/08/1997,Pisoni,15,CN
216,22,01/07/1997,28/08/1997,167,68,23/08/1997,FicNau,0,CN
216,22,01/07/1997,28/08/1997,167,68,23/08/1997,Morind,2,CN
216,22,01/07/1997,28/08/1997,167,68,23/08/1997,Pisoni,0,CN
217,22,01/07/1997,28/08/1997,173,69,23/08/1997,FicRef,2,CN
217,22,01/07/1997,28/08/1997,173,69,23/08/1997,Morind,12,CN
217,22,01/07/1997,28/08/1997,173,69,23/08/1997,Pisoni,22,CN
218,22,01/07/1997,28/08/1997,158,70,23/08/1997,FicNau,6,CN
218,22,01/07/1997,28/08/1997,158,70,23/08/1997,Morind,11,CN
218,22,01/07/1997,28/08/1997,158,70,23/08/1997,Pisoni,16,CN
219,22,01/07/1997,28/08/1997,1,57,31/07/1997,FicRef,18,CN
219,22,01/07/1997,28/08/1997,1,57,31/07/1997,Morind,38,CN
219,22,01/07/1997,28/08/1997,1,57,31/07/1997,Pisoni,47,CN
220,22,01/07/1997,28/08/1997,16,58,31/07/1997,FicRef,14,CN
220,22,01/07/1997,28/08/1997,16,58,31/07/1997,Morind,36,CN
220,22,01/07/1997,28/08/1997,16,58,31/07/1997,Pisoni,23,CN
221,22,01/07/1997,28/08/1997,38,59,31/07/1997,FicNau,20,CN
221,22,01/07/1997,28/08/1997,38,59,31/07/1997,Morind,59,CN
221,22,01/07/1997,28/08/1997,38,59,31/07/1997,Pisoni,48,CN
222,22,01/07/1997,28/08/1997,54,60,31/07/1997,FicNau,35,CN
222,22,01/07/1997,28/08/1997,54,60,31/07/1997,Morind,24,CN
222,22,01/07/1997,28/08/1997,54,60,31/07/1997,Pisoni,42,CN
223,22,01/07/1997,28/08/1997,63,61,31/07/1997,FicRef,101,CN
223,22,01/07/1997,28/08/1997,63,61,31/07/1997,Morind,26,CN
223,22,01/07/1997,28/08/1997,63,61,31/07/1997,Pisoni,29,CN
224,22,01/07/1997,28/08/1997,76,62,31/07/1997,FicNau,173,CN
224,22,01/07/1997,28/08/1997,76,62,31/07/1997,Morind,40,CN
224,22,01/07/1997,28/08/1997,76,62,31/07/1997,Pisoni,56,CN
225,22,01/07/1997,28/08/1997,83,63,31/07/1997,FicNau,155,CN
225,22,01/07/1997,28/08/1997,83,63,31/07/1997,Morind,57,CN
225,22,01/07/1997,28/08/1997,83,63,31/07/1997,Pisoni,164,CN
226,22,01/07/1997,28/08/1997,92,64,31/07/1997,FicNau,90,CN
226,22,01/07/1997,28/08/1997,92,64,31/07/1997,Morind,11,CN
226,22,01/07/1997,28/08/1997,92,64,31/07/1997,Pisoni,23,CN
227,22,01/07/1997,28/08/1997,109,65,31/07/1997,FicRef,24,CN
227,22,01/07/1997,28/08/1997,109,65,31/07/1997,Morind,39,CN
227,22,01/07/1997,28/08/1997,109,65,31/07/1997,Pisoni,94,CN
228,22,01/07/1997,28/08/1997,126,66,31/07/1997,FicNau,645,CN
228,22,01/07/1997,28/08/1997,126,66,31/07/1997,Morind,8,CN
228,22,01/07/1997,28/08/1997,126,66,31/07/1997,Pisoni,15,CN
229,22,01/07/1997,28/08/1997,157,67,31/07/1997,FicRef,19,CN
229,22,01/07/1997,28/08/1997,157,67,31/07/1997,Morind,21,CN
229,22,01/07/1997,28/08/1997,157,67,31/07/1997,Pisoni,19,CN
230,22,01/07/1997,28/08/1997,165,71,31/07/1997,FicNau,8,CN
230,22,01/07/1997,28/08/1997,165,71,31/07/1997,Morind,17,CN
230,22,01/07/1997,28/08/1997,165,71,31/07/1997,Pisoni,55,CN
231,22,01/07/1997,28/08/1997,167,68,31/07/1997,FicNau,3,CN
231,22,01/07/1997,28/08/1997,167,68,31/07/1997,Morind,4,CN
231,22,01/07/1997,28/08/1997,167,68,31/07/1997,Pisoni,8,CN
232,22,01/07/1997,28/08/1997,173,69,31/07/1997,FicNau,34,CN
232,22,01/07/1997,28/08/1997,173,69,31/07/1997,Morind,24,CN
232,22,01/07/1997,28/08/1997,173,69,31/07/1997,Pisoni,43,CN
233,22,01/07/1997,28/08/1997,158,70,31/07/1997,FicNau,12,CN
233,22,01/07/1997,28/08/1997,158,70,31/07/1997,Morind,33,CN
233,22,01/07/1997,28/08/1997,158,70,31/07/1997,Pisoni,48,CN
3,23,20/12/1997,28/03/1998,16,58,07/03/1998,FicNau,21,CN
3,23,20/12/1997,28/03/1998,16,58,07/03/1998,Morind,56,CN
3,23,20/12/1997,28/03/1998,16,58,07/03/1998,Pisoni,17,CN
10,23,20/12/1997,28/03/1998,38,59,07/03/1998,FicNau,32,CN
10,23,20/12/1997,28/03/1998,38,59,07/03/1998,Morind,14,CN
10,23,20/12/1997,28/03/1998,38,59,07/03/1998,Pisoni,18,CN
17,23,20/12/1997,28/03/1998,54,60,07/03/1998,FicNau,11,CN
17,23,20/12/1997,28/03/1998,54,60,07/03/1998,Morind,24,CN
17,23,20/12/1997,28/03/1998,54,60,07/03/1998,Pisoni,6,CN
24,23,20/12/1997,28/03/1998,63,61,07/03/1998,FicNau,19,CN
24,23,20/12/1997,28/03/1998,63,61,07/03/1998,Morind,8,CN
24,23,20/12/1997,28/03/1998,63,61,07/03/1998,Pisoni,8,CN
31,23,20/12/1997,28/03/1998,76,62,07/03/1998,FicRef,9,CN
31,23,20/12/1997,28/03/1998,76,62,07/03/1998,Morind,10,CN
31,23,20/12/1997,28/03/1998,76,62,07/03/1998,Pisoni,18,CN
38,23,20/12/1997,28/03/1998,83,63,07/03/1998,FicNau,15,CN
38,23,20/12/1997,28/03/1998,83,63,07/03/1998,Morind,21,CN
38,23,20/12/1997,28/03/1998,83,63,07/03/1998,Pisoni,25,CN
